Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
15.09.2002,00.00,978,EUR,100,Євро,522.8436
16.09.2002,00.00,978,EUR,100,Євро,522.8436
17.09.2002,00.00,978,EUR,100,Євро,516.0845
18.09.2002,00.00,978,EUR,100,Євро,514.2435
19.09.2002,00.00,978,EUR,100,Євро,518.2939
20.09.2002,00.00,978,EUR,100,Євро,523.0371
21.09.2002,00.00,978,EUR,100,Євро,521.7581
22.09.2002,00.00,978,EUR,100,Євро,521.7581
23.09.2002,00.00,978,EUR,100,Євро,521.7581
24.09.2002,00.00,978,EUR,100,Євро,523.9431
25.09.2002,00.00,978,EUR,100,Євро,523.7833
26.09.2002,00.00,978,EUR,100,Євро,520.7454
27.09.2002,00.00,978,EUR,100,Євро,522.0778
28.09.2002,00.00,978,EUR,100,Євро,521.1718
29.09.2002,00.00,978,EUR,100,Євро,521.1718
30.09.2002,00.00,978,EUR,100,Євро,521.1718
01.10.2002,00.00,978,EUR,100,Євро,525.4887
02.10.2002,00.00,978,EUR,100,Євро,525.542
03.10.2002,00.00,978,EUR,100,Євро,524.1563
04.10.2002,00.00,978,EUR,100,Євро,527.0876
05.10.2002,00.00,978,EUR,100,Євро,525.7552
06.10.2002,00.00,978,EUR,100,Євро,525.7552
07.10.2002,00.00,978,EUR,100,Євро,525.7552
08.10.2002,00.00,978,EUR,100,Євро,522.7174
09.10.2002,00.00,978,EUR,100,Євро,522.291
10.10.2002,00.00,978,EUR,100,Євро,523.0371
11.10.2002,00.00,978,EUR,100,Євро,526.2881
12.10.2002,00.00,978,EUR,100,Євро,525.3288
13.10.2002,00.00,978,EUR,100,Євро,525.3288
14.10.2002,00.00,978,EUR,100,Євро,525.3288
15.10.2002,00.00,978,EUR,100,Євро,526.1815
16.10.2002,00.00,978,EUR,100,Євро,522.824
17.10.2002,00.00,978,EUR,100,Євро,523.5168
18.10.2002,00.00,978,EUR,100,Євро,520.3191
19.10.2002,00.00,978,EUR,100,Євро,518.8268
20.10.2002,00.00,978,EUR,100,Євро,518.8268
21.10.2002,00.00,978,EUR,100,Євро,518.8268
22.10.2002,00.00,978,EUR,100,Євро,519.5197
23.10.2002,00.00,978,EUR,100,Євро,520.5856
24.10.2002,00.00,978,EUR,100,Євро,520.9782
25.10.2002,00.00,978,EUR,100,Євро,519.0159
26.10.2002,00.00,978,EUR,100,Євро,520.3484
27.10.2002,00.00,978,EUR,100,Євро,520.3484
28.10.2002,00.00,978,EUR,100,Євро,520.3484
29.10.2002,00.00,978,EUR,100,Євро,519.428
30.10.2002,00.00,978,EUR,100,Євро,523.4256
31.10.2002,00.00,978,EUR,100,Євро,523.6922
01.11.2002,00.00,978,EUR,100,Євро,525.7907
02.11.2002,00.00,978,EUR,100,Євро,531.6541
03.11.2002,00.00,978,EUR,100,Євро,531.6541
04.11.2002,00.00,978,EUR,100,Євро,531.6541
05.11.2002,00.00,978,EUR,100,Євро,530.055
06.11.2002,00.00,978,EUR,100,Євро,534.3193
07.11.2002,00.00,978,EUR,100,Євро,530.6413
08.11.2002,00.00,978,EUR,100,Євро,533.733
09.11.2002,00.00,978,EUR,100,Євро,538.7435
10.11.2002,00.00,978,EUR,100,Євро,538.7435
11.11.2002,00.00,978,EUR,100,Євро,538.7435
12.11.2002,00.00,978,EUR,100,Євро,539.7563
13.11.2002,00.00,978,EUR,100,Євро,537.3576
14.11.2002,00.00,978,EUR,100,Євро,536.6647
15.11.2002,00.00,978,EUR,100,Євро,538.1039
16.11.2002,00.00,978,EUR,100,Євро,534.5858
17.11.2002,00.00,978,EUR,100,Євро,534.5858
18.11.2002,00.00,978,EUR,100,Євро,534.5858
19.11.2002,00.00,978,EUR,100,Євро,536.5048
20.11.2002,00.00,978,EUR,100,Євро,539.703
21.11.2002,00.00,978,EUR,100,Євро,534.0528
22.11.2002,00.00,978,EUR,100,Євро,534.8523
23.11.2002,00.00,978,EUR,100,Євро,534.3193
24.11.2002,00.00,978,EUR,100,Євро,534.3193
25.11.2002,00.00,978,EUR,100,Євро,534.3193
26.11.2002,00.00,978,EUR,100,Євро,527.9761
27.11.2002,00.00,978,EUR,100,Євро,528.2426
28.11.2002,00.00,978,EUR,100,Євро,529.1488
29.11.2002,00.00,978,EUR,100,Євро,529.5219
30.11.2002,00.00,978,EUR,100,Євро,529.2282
01.12.2002,00.00,978,EUR,100,Євро,529.2282
02.12.2002,00.00,978,EUR,100,Євро,529.2282
03.12.2002,00.00,978,EUR,100,Євро,526.2428
04.12.2002,00.00,978,EUR,100,Євро,531.3906
05.12.2002,00.00,978,EUR,100,Євро,534.1097
06.12.2002,00.00,978,EUR,100,Євро,532.6702
07.12.2002,00.00,978,EUR,100,Євро,533.4699
08.12.2002,00.00,978,EUR,100,Євро,533.4699
09.12.2002,00.00,978,EUR,100,Євро,533.4699
10.12.2002,00.00,978,EUR,100,Євро,538.1083
11.12.2002,00.00,978,EUR,100,Євро,539.068
12.12.2002,00.00,978,EUR,100,Євро,536.7221
13.12.2002,00.00,978,EUR,100,Євро,541.4671
14.12.2002,00.00,978,EUR,100,Євро,544.9326
15.12.2002,00.00,978,EUR,100,Євро,544.9326
16.12.2002,00.00,978,EUR,100,Євро,544.9326
17.12.2002,00.00,978,EUR,100,Євро,544.4528
18.12.2002,00.00,978,EUR,100,Євро,549.5177
19.12.2002,00.00,978,EUR,100,Євро,545.9456
20.12.2002,00.00,978,EUR,100,Євро,547.705
21.12.2002,00.00,978,EUR,100,Євро,546.7453
22.12.2002,00.00,978,EUR,100,Євро,546.7453
23.12.2002,00.00,978,EUR,100,Євро,546.7453
24.12.2002,00.00,978,EUR,100,Євро,548.1848
25.12.2002,00.00,978,EUR,100,Євро,548.9312
26.12.2002,00.00,978,EUR,100,Євро,548.9312
27.12.2002,00.00,978,EUR,100,Євро,549.0239
28.12.2002,00.00,978,EUR,100,Євро,553.2898
29.12.2002,00.00,978,EUR,100,Євро,553.2898
30.12.2002,00.00,978,EUR,100,Євро,553.2898
31.12.2002,00.00,978,EUR,100,Євро,553.2898
01.01.2003,00.00,978,EUR,100,Євро,553.2898
02.01.2003,00.00,978,EUR,100,Євро,553.2898
03.01.2003,00.00,978,EUR,100,Євро,557.0225
04.01.2003,00.00,978,EUR,100,Євро,554.143
05.01.2003,00.00,978,EUR,100,Євро,554.143
06.01.2003,00.00,978,EUR,100,Євро,554.143
07.01.2003,00.00,978,EUR,100,Євро,554.143
08.01.2003,00.00,978,EUR,100,Євро,554.143
09.01.2003,00.00,978,EUR,100,Євро,553.3431
10.01.2003,00.00,978,EUR,100,Євро,560.2963
11.01.2003,00.00,978,EUR,100,Євро,560.083
12.01.2003,00.00,978,EUR,100,Євро,560.083
13.01.2003,00.00,978,EUR,100,Євро,560.083
14.01.2003,00.00,978,EUR,100,Євро,562.536
15.01.2003,00.00,978,EUR,100,Євро,564.0608
16.01.2003,00.00,978,EUR,100,Євро,561.3411
17.01.2003,00.00,978,EUR,100,Євро,563.3676
18.01.2003,00.00,978,EUR,100,Євро,568.0605
19.01.2003,00.00,978,EUR,100,Євро,568.0605
20.01.2003,00.00,978,EUR,100,Євро,568.0605
21.01.2003,00.00,978,EUR,100,Євро,568.1138
22.01.2003,00.00,978,EUR,100,Євро,568.1138
23.01.2003,00.00,978,EUR,100,Євро,571.5802
24.01.2003,00.00,978,EUR,100,Євро,573.6601
25.01.2003,00.00,978,EUR,100,Євро,575.0999
26.01.2003,00.00,978,EUR,100,Євро,575.0999
27.01.2003,00.00,978,EUR,100,Євро,575.0999
28.01.2003,00.00,978,EUR,100,Євро,579.6862
29.01.2003,00.00,978,EUR,100,Євро,576.3798
30.01.2003,00.00,978,EUR,100,Євро,579.5796
31.01.2003,00.00,978,EUR,100,Євро,573.1801
01.02.2003,00.00,978,EUR,100,Євро,576.8065
02.02.2003,00.00,978,EUR,100,Євро,576.8065
03.02.2003,00.00,978,EUR,100,Євро,576.8065
04.02.2003,00.00,978,EUR,100,Євро,572.1668
05.02.2003,00.00,978,EUR,100,Євро,577.1481
06.02.2003,00.00,978,EUR,100,Євро,581.8412
07.02.2003,00.00,978,EUR,100,Євро,576.6897
08.02.2003,00.00,978,EUR,100,Євро,575.4313
09.02.2003,00.00,978,EUR,100,Євро,575.4313
10.02.2003,00.00,978,EUR,100,Євро,575.4313
11.02.2003,00.00,978,EUR,100,Євро,576.4663
12.02.2003,00.00,978,EUR,100,Євро,571.0259
13.02.2003,00.00,978,EUR,100,Євро,572.3915
14.02.2003,00.00,978,EUR,100,Євро,573.8532
15.02.2003,00.00,978,EUR,100,Євро,575.7202
16.02.2003,00.00,978,EUR,100,Євро,575.7202
17.02.2003,00.00,978,EUR,100,Євро,575.7202
18.02.2003,00.00,978,EUR,100,Євро,571.6129
19.02.2003,00.00,978,EUR,100,Євро,571.5383
20.02.2003,00.00,978,EUR,100,Євро,571.6984
21.02.2003,00.00,978,EUR,100,Євро,574.1953
22.02.2003,00.00,978,EUR,100,Євро,578.1314
23.02.2003,00.00,978,EUR,100,Євро,578.1314
24.02.2003,00.00,978,EUR,100,Євро,578.1314
25.02.2003,00.00,978,EUR,100,Євро,571.8903
26.02.2003,00.00,978,EUR,100,Євро,574.739
27.02.2003,00.00,978,EUR,100,Євро,573.6188
28.02.2003,00.00,978,EUR,100,Євро,577.2996
01.03.2003,00.00,978,EUR,100,Євро,575.1658
02.03.2003,00.00,978,EUR,100,Євро,575.1658
03.03.2003,00.00,978,EUR,100,Євро,575.1658
04.03.2003,00.00,978,EUR,100,Євро,576.126
05.03.2003,00.00,978,EUR,100,Євро,582.4741
06.03.2003,00.00,978,EUR,100,Євро,584.9813
07.03.2003,00.00,978,EUR,100,Євро,584.8212
08.03.2003,00.00,978,EUR,100,Євро,588.8755
09.03.2003,00.00,978,EUR,100,Євро,588.8755
10.03.2003,00.00,978,EUR,100,Євро,588.8755
11.03.2003,00.00,978,EUR,100,Євро,588.8755
12.03.2003,00.00,978,EUR,100,Євро,591.0626
13.03.2003,00.00,978,EUR,100,Євро,588.2887
14.03.2003,00.00,978,EUR,100,Євро,579.5401
15.03.2003,00.00,978,EUR,100,Євро,574.7924
16.03.2003,00.00,978,EUR,100,Євро,574.7924
17.03.2003,00.00,978,EUR,100,Євро,574.7924
18.03.2003,00.00,978,EUR,100,Євро,576.1793
19.03.2003,00.00,978,EUR,100,Євро,564.7102
20.03.2003,00.00,978,EUR,100,Євро,563.8566
21.03.2003,00.00,978,EUR,100,Євро,565.0302
22.03.2003,00.00,978,EUR,100,Євро,563.9633
23.03.2003,00.00,978,EUR,100,Євро,563.9633
24.03.2003,00.00,978,EUR,100,Євро,563.9633
25.03.2003,00.00,978,EUR,100,Євро,567.2707
26.03.2003,00.00,978,EUR,100,Євро,570.3114
27.03.2003,00.00,978,EUR,100,Євро,569.0311
28.03.2003,00.00,978,EUR,100,Євро,572.0184
29.03.2003,00.00,978,EUR,100,Євро,572.3919
30.03.2003,00.00,978,EUR,100,Євро,572.3919
31.03.2003,00.00,978,EUR,100,Євро,572.3919
01.04.2003,00.00,978,EUR,100,Євро,581.1938
02.04.2003,00.00,978,EUR,100,Євро,580.9804
03.04.2003,00.00,978,EUR,100,Євро,577.7264
04.04.2003,00.00,978,EUR,100,Євро,570.8982
05.04.2003,00.00,978,EUR,100,Євро,570.8982
06.04.2003,00.00,978,EUR,100,Євро,570.8982
07.04.2003,00.00,978,EUR,100,Євро,571.8584
08.04.2003,00.00,978,EUR,100,Євро,564.4756
09.04.2003,00.00,978,EUR,100,Євро,568.6151
10.04.2003,00.00,978,EUR,100,Євро,572.9783
11.04.2003,00.00,978,EUR,100,Євро,576.3387
12.04.2003,00.00,978,EUR,100,Євро,576.3387
13.04.2003,00.00,978,EUR,100,Євро,576.3387
14.04.2003,00.00,978,EUR,100,Євро,572.6049
15.04.2003,00.00,978,EUR,100,Євро,572.7116
16.04.2003,00.00,978,EUR,100,Євро,575.2186
17.04.2003,00.00,978,EUR,100,Євро,577.9922
18.04.2003,00.00,978,EUR,100,Євро,582.4619
19.04.2003,00.00,978,EUR,100,Євро,582.4619
20.04.2003,00.00,978,EUR,100,Євро,582.4619
21.04.2003,00.00,978,EUR,100,Євро,582.4619
22.04.2003,00.00,978,EUR,100,Євро,582.4619
23.04.2003,00.00,978,EUR,100,Євро,585.1822
24.04.2003,00.00,978,EUR,100,Євро,583.7311
25.04.2003,00.00,978,EUR,100,Євро,587.1447
26.04.2003,00.00,978,EUR,100,Євро,587.1447
27.04.2003,00.00,978,EUR,100,Євро,587.1447
28.04.2003,00.00,978,EUR,100,Євро,587.1447
29.04.2003,00.00,978,EUR,100,Євро,585.2779
30.04.2003,00.00,978,EUR,100,Євро,584.3602
01.05.2003,00.00,978,EUR,100,Євро,584.3602
02.05.2003,00.00,978,EUR,100,Євро,584.3602
03.05.2003,00.00,978,EUR,100,Євро,584.3602
04.05.2003,00.00,978,EUR,100,Євро,584.3602
05.05.2003,00.00,978,EUR,100,Євро,593.683
06.05.2003,00.00,978,EUR,100,Євро,598.312
07.05.2003,00.00,978,EUR,100,Євро,605.0322
08.05.2003,00.00,978,EUR,100,Євро,609.4476
09.05.2003,00.00,978,EUR,100,Євро,609.4476
10.05.2003,00.00,978,EUR,100,Євро,609.4476
11.05.2003,00.00,978,EUR,100,Євро,609.4476
12.05.2003,00.00,978,EUR,100,Євро,609.8629
13.05.2003,00.00,978,EUR,100,Євро,618.4912
14.05.2003,00.00,978,EUR,100,Євро,614.2665
15.05.2003,00.00,978,EUR,100,Євро,613.2532
16.05.2003,00.00,978,EUR,100,Євро,611.0666
17.05.2003,00.00,978,EUR,100,Євро,611.0666
18.05.2003,00.00,978,EUR,100,Євро,611.0666
19.05.2003,00.00,978,EUR,100,Євро,612.8799
20.05.2003,00.00,978,EUR,100,Євро,621.4128
21.05.2003,00.00,978,EUR,100,Євро,620.9862
22.05.2003,00.00,978,EUR,100,Євро,623.3861
23.05.2003,00.00,978,EUR,100,Євро,625.0276
24.05.2003,00.00,978,EUR,100,Євро,625.0276
25.05.2003,00.00,978,EUR,100,Євро,625.0276
26.05.2003,00.00,978,EUR,100,Євро,628.7607
27.05.2003,00.00,978,EUR,100,Євро,629.9873
28.05.2003,00.00,978,EUR,100,Євро,634.6803
29.05.2003,00.00,978,EUR,100,Євро,625.9875
30.05.2003,00.00,978,EUR,100,Євро,626.9475
31.05.2003,00.00,978,EUR,100,Євро,626.9475
01.06.2003,00.00,978,EUR,100,Євро,626.9475
02.06.2003,00.00,978,EUR,100,Євро,630.4673
03.06.2003,00.00,978,EUR,100,Євро,622.4678
04.06.2003,00.00,978,EUR,100,Євро,625.1876
05.06.2003,00.00,978,EUR,100,Євро,623.481
06.06.2003,00.00,978,EUR,100,Євро,627.9608
07.06.2003,00.00,978,EUR,100,Євро,627.9608
08.06.2003,00.00,978,EUR,100,Євро,627.9608
09.06.2003,00.00,978,EUR,100,Євро,629.9873
10.06.2003,00.00,978,EUR,100,Євро,625.3476
11.06.2003,00.00,978,EUR,100,Євро,623.9077
12.06.2003,00.00,978,EUR,100,Євро,626.5208
13.06.2003,00.00,978,EUR,100,Євро,625.7742
14.06.2003,00.00,978,EUR,100,Євро,625.7742
15.06.2003,00.00,978,EUR,100,Євро,625.7742
16.06.2003,00.00,978,EUR,100,Євро,625.7742
17.06.2003,00.00,978,EUR,100,Євро,626.6808
18.06.2003,00.00,978,EUR,100,Євро,629.134
19.06.2003,00.00,978,EUR,100,Євро,623.9077
20.06.2003,00.00,978,EUR,100,Євро,621.5612
21.06.2003,00.00,978,EUR,100,Євро,621.5612
22.06.2003,00.00,978,EUR,100,Євро,621.5612
23.06.2003,00.00,978,EUR,100,Євро,621.5612
24.06.2003,00.00,978,EUR,100,Євро,615.3749
25.06.2003,00.00,978,EUR,100,Євро,616.7615
26.06.2003,00.00,978,EUR,100,Євро,616.0148
27.06.2003,00.00,978,EUR,100,Євро,609.6457
28.06.2003,00.00,978,EUR,100,Євро,609.6457
29.06.2003,00.00,978,EUR,100,Євро,609.6457
30.06.2003,00.00,978,EUR,100,Євро,609.6457
01.07.2003,00.00,978,EUR,100,Євро,608.6325
02.07.2003,00.00,978,EUR,100,Євро,615.5651
03.07.2003,00.00,978,EUR,100,Євро,615.1385
04.07.2003,00.00,978,EUR,100,Євро,610.956
05.07.2003,00.00,978,EUR,100,Євро,610.956
06.07.2003,00.00,978,EUR,100,Євро,610.956
07.07.2003,00.00,978,EUR,100,Євро,611.4245
08.07.2003,00.00,978,EUR,100,Євро,605.7606
09.07.2003,00.00,978,EUR,100,Євро,603.9363
10.07.2003,00.00,978,EUR,100,Євро,605.4713
11.07.2003,00.00,978,EUR,100,Євро,604.7781
12.07.2003,00.00,978,EUR,100,Євро,604.7781
13.07.2003,00.00,978,EUR,100,Євро,604.7781
14.07.2003,00.00,978,EUR,100,Євро,603.3384
15.07.2003,00.00,978,EUR,100,Євро,602.4627
16.07.2003,00.00,978,EUR,100,Євро,603.5291
17.07.2003,00.00,978,EUR,100,Євро,593.8559
18.07.2003,00.00,978,EUR,100,Євро,598.8257
19.07.2003,00.00,978,EUR,100,Євро,598.8257
20.07.2003,00.00,978,EUR,100,Євро,598.8257
21.07.2003,00.00,978,EUR,100,Євро,597.4282
22.07.2003,00.00,978,EUR,100,Євро,601.6403
23.07.2003,00.00,978,EUR,100,Євро,604.7861
24.07.2003,00.00,978,EUR,100,Євро,607.8785
25.07.2003,00.00,978,EUR,100,Євро,611.3975
26.07.2003,00.00,978,EUR,100,Євро,611.3975
27.07.2003,00.00,978,EUR,100,Євро,611.3975
28.07.2003,00.00,978,EUR,100,Євро,611.9307
29.07.2003,00.00,978,EUR,100,Євро,612.5705
30.07.2003,00.00,978,EUR,100,Євро,611.1309
31.07.2003,00.00,978,EUR,100,Євро,608.8916
01.08.2003,00.00,978,EUR,100,Євро,603.4531
02.08.2003,00.00,978,EUR,100,Євро,603.4531
03.08.2003,00.00,978,EUR,100,Євро,603.4531
04.08.2003,00.00,978,EUR,100,Євро,595.5087
05.08.2003,00.00,978,EUR,100,Євро,602.8666
06.08.2003,00.00,978,EUR,100,Євро,604.2529
07.08.2003,00.00,978,EUR,100,Євро,607.3987
08.08.2003,00.00,978,EUR,100,Євро,605.3193
09.08.2003,00.00,978,EUR,100,Євро,605.3193
10.08.2003,00.00,978,EUR,100,Євро,605.3193
11.08.2003,00.00,978,EUR,100,Євро,603.8797
12.08.2003,00.00,978,EUR,100,Євро,602.2268
13.08.2003,00.00,978,EUR,100,Євро,603.1332
14.08.2003,00.00,978,EUR,100,Євро,601.2558
15.08.2003,00.00,978,EUR,100,Євро,600.8826
16.08.2003,00.00,978,EUR,100,Євро,600.8826
17.08.2003,00.00,978,EUR,100,Євро,600.8826
18.08.2003,00.00,978,EUR,100,Євро,599.6563
19.08.2003,00.00,978,EUR,100,Євро,596.5106
20.08.2003,00.00,978,EUR,100,Євро,589.9526
21.08.2003,00.00,978,EUR,100,Євро,592.2986
22.08.2003,00.00,978,EUR,100,Євро,586.9669
23.08.2003,00.00,978,EUR,100,Євро,586.9669
24.08.2003,00.00,978,EUR,100,Євро,586.9669
25.08.2003,00.00,978,EUR,100,Євро,586.9669
26.08.2003,00.00,978,EUR,100,Євро,580.8136
27.08.2003,00.00,978,EUR,100,Євро,576.655
28.08.2003,00.00,978,EUR,100,Євро,581.5067
29.08.2003,00.00,978,EUR,100,Євро,577.2948
30.08.2003,00.00,978,EUR,100,Євро,577.2948
31.08.2003,00.00,978,EUR,100,Євро,577.2948
01.09.2003,00.00,978,EUR,100,Євро,582.573
02.09.2003,00.00,978,EUR,100,Євро,584.599
03.09.2003,00.00,978,EUR,100,Євро,578.4144
04.09.2003,00.00,978,EUR,100,Євро,574.8956
05.09.2003,00.00,978,EUR,100,Євро,576.7617
06.09.2003,00.00,978,EUR,100,Євро,576.7617
07.09.2003,00.00,978,EUR,100,Євро,576.7617
08.09.2003,00.00,978,EUR,100,Євро,582.3597
09.09.2003,00.00,978,EUR,100,Євро,590.2504
10.09.2003,00.00,978,EUR,100,Євро,593.6625
11.09.2003,00.00,978,EUR,100,Євро,595.6352
12.09.2003,00.00,978,EUR,100,Євро,598.0344
13.09.2003,00.00,978,EUR,100,Євро,598.0344
14.09.2003,00.00,978,EUR,100,Євро,598.0344
15.09.2003,00.00,978,EUR,100,Євро,595.6352
16.09.2003,00.00,978,EUR,100,Євро,601.4465
17.09.2003,00.00,978,EUR,100,Євро,598.994
18.09.2003,00.00,978,EUR,100,Євро,597.7678
19.09.2003,00.00,978,EUR,100,Євро,601.9489
20.09.2003,00.00,978,EUR,100,Євро,601.9489
21.09.2003,00.00,978,EUR,100,Євро,601.9489
22.09.2003,00.00,978,EUR,100,Євро,603.1219
23.09.2003,00.00,978,EUR,100,Євро,611.4394
24.09.2003,00.00,978,EUR,100,Євро,611.2261
25.09.2003,00.00,978,EUR,100,Євро,611.3327
26.09.2003,00.00,978,EUR,100,Євро,612.7723
27.09.2003,00.00,978,EUR,100,Євро,612.7723
28.09.2003,00.00,978,EUR,100,Євро,612.7723
29.09.2003,00.00,978,EUR,100,Євро,612.4524
30.09.2003,00.00,978,EUR,100,Євро,608.4841
01.10.2003,00.00,978,EUR,100,Євро,621.2497
02.10.2003,00.00,978,EUR,100,Євро,622.2394
03.10.2003,00.00,978,EUR,100,Євро,623.3824
04.10.2003,00.00,978,EUR,100,Євро,623.3824
05.10.2003,00.00,978,EUR,100,Євро,623.3824
06.10.2003,00.00,978,EUR,100,Євро,623.0625
07.10.2003,00.00,978,EUR,100,Євро,617.3344
08.10.2003,00.00,978,EUR,100,Євро,627.4109
09.10.2003,00.00,978,EUR,100,Євро,628.104
10.10.2003,00.00,978,EUR,100,Євро,628.4772
11.10.2003,00.00,978,EUR,100,Євро,628.4772
12.10.2003,00.00,978,EUR,100,Євро,628.4772
13.10.2003,00.00,978,EUR,100,Євро,628.4772
14.10.2003,00.00,978,EUR,100,Євро,623.1223
15.10.2003,00.00,978,EUR,100,Євро,620.2667
16.10.2003,00.00,978,EUR,100,Євро,622.1561
17.10.2003,00.00,978,EUR,100,Євро,619.2653
18.10.2003,00.00,978,EUR,100,Євро,619.2653
19.10.2003,00.00,978,EUR,100,Євро,619.2653
20.10.2003,00.00,978,EUR,100,Євро,617.3575
21.10.2003,00.00,978,EUR,100,Євро,620.035
22.10.2003,00.00,978,EUR,100,Євро,619.7384
23.10.2003,00.00,978,EUR,100,Євро,623.5241
24.10.2003,00.00,978,EUR,100,Євро,628.4295
25.10.2003,00.00,978,EUR,100,Євро,628.4295
26.10.2003,00.00,978,EUR,100,Євро,628.4295
27.10.2003,00.00,978,EUR,100,Євро,628.1511
28.10.2003,00.00,978,EUR,100,Євро,626.3916
29.10.2003,00.00,978,EUR,100,Євро,622.3927
30.10.2003,00.00,978,EUR,100,Євро,622.9792
31.10.2003,00.00,978,EUR,100,Євро,625.7518
01.11.2003,00.00,978,EUR,100,Євро,625.7518
02.11.2003,00.00,978,EUR,100,Євро,625.7518
03.11.2003,00.00,978,EUR,100,Євро,619.6618
04.11.2003,00.00,978,EUR,100,Євро,617.9139
05.11.2003,00.00,978,EUR,100,Євро,611.4508
06.11.2003,00.00,978,EUR,100,Євро,611.7404
07.11.2003,00.00,978,EUR,100,Євро,610.4607
08.11.2003,00.00,978,EUR,100,Євро,610.4607
09.11.2003,00.00,978,EUR,100,Євро,610.4607
10.11.2003,00.00,978,EUR,100,Євро,609.1277
11.11.2003,00.00,978,EUR,100,Євро,612.2736
12.11.2003,00.00,978,EUR,100,Євро,613.02
13.11.2003,00.00,978,EUR,100,Євро,618.512
14.11.2003,00.00,978,EUR,100,Євро,622.7776
15.11.2003,00.00,978,EUR,100,Євро,622.7776
16.11.2003,00.00,978,EUR,100,Євро,622.7776
17.11.2003,00.00,978,EUR,100,Євро,627.3098
18.11.2003,00.00,978,EUR,100,Євро,629.2826
19.11.2003,00.00,978,EUR,100,Євро,628.003
20.11.2003,00.00,978,EUR,100,Євро,635.0412
21.11.2003,00.00,978,EUR,100,Євро,634.976
22.11.2003,00.00,978,EUR,100,Євро,634.976
23.11.2003,00.00,978,EUR,100,Євро,634.976
24.11.2003,00.00,978,EUR,100,Євро,634.4428
25.11.2003,00.00,978,EUR,100,Євро,630.3905
26.11.2003,00.00,978,EUR,100,Євро,627.3631
27.11.2003,00.00,978,EUR,100,Євро,630.669
28.11.2003,00.00,978,EUR,100,Євро,634.6146
29.11.2003,00.00,978,EUR,100,Євро,634.6146
30.11.2003,00.00,978,EUR,100,Євро,634.6146
01.12.2003,00.00,978,EUR,100,Євро,639.5201
02.12.2003,00.00,978,EUR,100,Євро,640.8531
03.12.2003,00.00,978,EUR,100,Євро,638.507
04.12.2003,00.00,978,EUR,100,Євро,645.2786
05.12.2003,00.00,978,EUR,100,Євро,643.7857
06.12.2003,00.00,978,EUR,100,Євро,643.7857
07.12.2003,00.00,978,EUR,100,Євро,643.7857
08.12.2003,00.00,978,EUR,100,Євро,644.4788
09.12.2003,00.00,978,EUR,100,Євро,651.4638
10.12.2003,00.00,978,EUR,100,Євро,653.5966
11.12.2003,00.00,978,EUR,100,Євро,652.5712
12.12.2003,00.00,978,EUR,100,Євро,649.7987
13.12.2003,00.00,978,EUR,100,Євро,649.7987
14.12.2003,00.00,978,EUR,100,Євро,649.7987
15.12.2003,00.00,978,EUR,100,Євро,653.371
